"post_url","date","tags","type","misc","misc"
"http://noonesaidlifewasfair.tumblr.com/post/139186641302/this-ecard-sums-up-my-family-quite-well-with-an","2016-02-12 20:09:27 GMT","[u'noonesaidlifewasfair', u'no one said life was fair', u'mary kate decraene', u'aa', u'Alcoholics Anonymous', u'Alanon', u'alateen', u'ACOA', u'adult children of alcoholics', u'coa', u'children of alcoholics', u'nacoa', u'currently reading', u'alcoholism', u'recovery', u'addiction', u'alcoholic', u'alcoholic mother', u'alcoholic father', u'alcoholic parents']","photo","[{u'caption': u'', u'original_size': {u'url': u'http://40.media.tumblr.com/6fe9a3005fb31fa9e3d34a3c131daf78/tumblr_o2ganrhVFo1qcs9uho1_500.jpg', u'width': 420, u'height': 294}, u'alt_sizes': [{u'url': u'http://40.media.tumblr.com/6fe9a3005fb31fa9e3d34a3c131daf78/tumblr_o2ganrhVFo1qcs9uho1_500.jpg', u'width': 420, u'height': 294}, {u'url': u'http://41.media.tumblr.com/6fe9a3005fb31fa9e3d34a3c131daf78/tumblr_o2ganrhVFo1qcs9uho1_400.jpg', u'width': 400, u'height': 280}, {u'url': u'http://41.media.tumblr.com/6fe9a3005fb31fa9e3d34a3c131daf78/tumblr_o2ganrhVFo1qcs9uho1_250.jpg', u'width': 250, u'height': 175}, {u'url': u'http://41.media.tumblr.com/6fe9a3005fb31fa9e3d34a3c131daf78/tumblr_o2ganrhVFo1qcs9uho1_100.jpg', u'width': 100, u'height': 70}, {u'url': u'http://36.media.tumblr.com/6fe9a3005fb31fa9e3d34a3c131daf78/tumblr_o2ganrhVFo1qcs9uho1_75sq.jpg', u'width': 75, u'height': 75}]}]","<p>This ecard sums up my family quite well with an emphasis on the “drink”.</p><p>Mary Kate DeCraene author of <b>“No One Said Life Was Fair” </b>a poignant and humorous memoir about growing up in an alcoholic family.  Purchase your copy today on <a href=""http://www.amazon.com"" target=""_blank"">www.amazon.com</a>.</p>"
"http://grilledcheese-samwich.tumblr.com/post/139182750976/i-take-it-one-day-at-a-time-sometimes-one-minute","2016-02-12 18:48:28 GMT","[u'personal', u'alcoholism recovery', u'aa', u'alcoholics anonymous', u'sobriety']","photo","[{u'caption': u'', u'exif': {u'Camera': u' iPhone'}, u'original_size': {u'url': u'http://40.media.tumblr.com/7da24d584370c5a2b458a6e5b8a22b01/tumblr_o2g6wuCgo01rjvh63o1_1280.jpg', u'width': 1280, u'height': 1705}, u'alt_sizes': [{u'url': u'http://40.media.tumblr.com/7da24d584370c5a2b458a6e5b8a22b01/tumblr_o2g6wuCgo01rjvh63o1_1280.jpg', u'width': 1280, u'height': 1705}, {u'url': u'http://36.media.tumblr.com/7da24d584370c5a2b458a6e5b8a22b01/tumblr_o2g6wuCgo01rjvh63o1_500.jpg', u'width': 500, u'height': 666}, {u'url': u'http://41.media.tumblr.com/7da24d584370c5a2b458a6e5b8a22b01/tumblr_o2g6wuCgo01rjvh63o1_400.jpg', u'width': 400, u'height': 533}, {u'url': u'http://41.media.tumblr.com/7da24d584370c5a2b458a6e5b8a22b01/tumblr_o2g6wuCgo01rjvh63o1_250.jpg', u'width': 250, u'height': 333}, {u'url': u'http://36.media.tumblr.com/7da24d584370c5a2b458a6e5b8a22b01/tumblr_o2g6wuCgo01rjvh63o1_100.jpg', u'width': 100, u'height': 133}, {u'url': u'http://36.media.tumblr.com/7da24d584370c5a2b458a6e5b8a22b01/tumblr_o2g6wuCgo01rjvh63o1_75sq.jpg', u'width': 75, u'height': 75}]}, {u'caption': u'', u'exif': {u'Camera': u' iPhone'}, u'original_size': {u'url': u'http://41.media.tumblr.com/15a543cb170b926482a66c365f2cd6bf/tumblr_o2g6wuCgo01rjvh63o2_1280.jpg', u'width': 1280, u'height': 1707}, u'alt_sizes': [{u'url': u'http://41.media.tumblr.com/15a543cb170b926482a66c365f2cd6bf/tumblr_o2g6wuCgo01rjvh63o2_1280.jpg', u'width': 1280, u'height': 1707}, {u'url': u'http://40.media.tumblr.com/15a543cb170b926482a66c365f2cd6bf/tumblr_o2g6wuCgo01rjvh63o2_500.jpg', u'width': 500, u'height': 667}, {u'url': u'http://41.media.tumblr.com/15a543cb170b926482a66c365f2cd6bf/tumblr_o2g6wuCgo01rjvh63o2_400.jpg', u'width': 400, u'height': 533}, {u'url': u'http://36.media.tumblr.com/15a543cb170b926482a66c365f2cd6bf/tumblr_o2g6wuCgo01rjvh63o2_250.jpg', u'width': 250, u'height': 333}, {u'url': u'http://41.media.tumblr.com/15a543cb170b926482a66c365f2cd6bf/tumblr_o2g6wuCgo01rjvh63o2_100.jpg', u'width': 100, u'height': 133}, {u'url': u'http://41.media.tumblr.com/15a543cb170b926482a66c365f2cd6bf/tumblr_o2g6wuCgo01rjvh63o2_75sq.jpg', u'width': 75, u'height': 75}]}]","<p>I take it one day at a time, sometimes one minute at a time, and today that meant waking up and realizing I’ve been sober for 25% of a year.</p>"
"http://ohfuckitsjanet.tumblr.com/post/139175563306","2016-02-12 16:09:35 GMT","[u'sobriety', u'alcohlism', u'alcoholics anonymous']","text","I'm so excited","<p>because today I have exactly two weeks sober. Two weeks! I haven’t gone this long without drinking in YEARS. About 6 years. I’m real proud and stoked about that, it feels amazing. I feel amazing.</p>

<p>Valentine’s Day is this Sunday and apparently Marcellus is big on vday. He made reservations at this swanky hotel in Santa Monica, dinner for two at their penthouse restaurant. So that’s really cool. We’re also gonna go to this Palisades meeting that morning and a Chinese botanical garden I’ve been wanting to check out. </p>

<p>I’ve been doing so much shopping lately, which is awesome. I have so many new tops. I bought the sexiest heels ever. I’ve been trying not to be cheap, and have been splurging on quality pieces. Which was one of my new year goals.</p>

<p>Spring semester starts this coming Tuesday. I am so ready. </p>

<p>There’s so many good things happening, and it’s all correlated to my sobriety. Who knew that not drinking would elate my life/mind to another level? I am so determined to stay sober and stay clean. I know I can accomplish so much if I stay determined…</p>"
"http://sirahcheeos.tumblr.com/post/139146839082/that-meeting-was-wonderful-ill-be-going-back","2016-02-12 02:37:31 GMT","[u'AA', u'alcoholics anonymous', u'sobriety', u'sober living', u'it works if you work it']","text","","<p>That meeting was wonderful. I&rsquo;ll be going back next week for sure. I think 3 or more meetings a week for me is a good idea. Gotta find a home group though.</p>"
"http://bsober.tumblr.com/post/139108349558/daily-recovery-readings-february-11","2016-02-11 12:35:15 GMT","[u'12 Step', u'AA', u'Addiction', u'addiction recovery', u'Alcoholics Anonymous', u'Recovery', u'Relapse', u'sobriety']","text","Daily Recovery Readings-February 11","<img src=""http://bsober.org/wp-content/uploads/2013/12/Make-it-happen.jpg"" style=""float: right; width:200px; padding:10px;""/><blockquote><p>Daily Recovery Readings-February 11</p>
<p>Daily Reflections</p>
<p>THE LIMITS OF SELF-RELIANCE</p>
<p>We asked ourselves why we had them [fears]. Wasn’t it<br/>
because self-reliance failed us?<br/>
ALCOHOLICS ANONYMOUS, p.68</p>
<p>All of my character defects separate me from God’s will.<br/>
When I ignore my association with Him I face the world<br/>
and my alcoholism alone and must depend on self-reliance.<br/>I have never found security and…</p></blockquote><p><a href=""http://bsober.org/daily-recovery-readings-february-11-2/"" target=""_blank"">View On WordPress</a></p><div style=""clear:both;""></div>"
"http://soberslothling.tumblr.com/post/139104998479/its-415-am","2016-02-11 10:20:10 GMT","[u'aa', u'alcohol', u'alcoholic', u'alcoholism', u'alcoholics anonymous', u'addiction', u'addict', u'add me', u'sober', u'sobriety', u'awake', u'insomnia']","text","Its 4:15 AM ","<p>My roommate gets up in about 15 minutes to get ready for work. I haven&rsquo;t slept yet, just have laid here unable to sleep. Anybody else struggle to sleep since getting sober?</p>"
"http://somefreshhell5150.tumblr.com/post/139099425256/sitting-in-a-damn-meeting-and-it-turns-into-a","2016-02-11 06:52:34 GMT","[u'alcoholics anonymous', u'sobriety', u'too sober for this shit']","photo","[{u'caption': u'', u'original_size': {u'url': u'http://45.media.tumblr.com/49c84dbd9a0022e0566bcbe3c4623496/tumblr_o2df3pmmJ51v805j0o1_400.gif', u'width': 399, u'height': 299}, u'alt_sizes': [{u'url': u'http://45.media.tumblr.com/49c84dbd9a0022e0566bcbe3c4623496/tumblr_o2df3pmmJ51v805j0o1_400.gif', u'width': 399, u'height': 299}, {u'url': u'http://49.media.tumblr.com/49c84dbd9a0022e0566bcbe3c4623496/tumblr_o2df3pmmJ51v805j0o1_250.gif', u'width': 250, u'height': 187}, {u'url': u'http://49.media.tumblr.com/49c84dbd9a0022e0566bcbe3c4623496/tumblr_o2df3pmmJ51v805j0o1_100.gif', u'width': 100, u'height': 75}, {u'url': u'http://45.media.tumblr.com/49c84dbd9a0022e0566bcbe3c4623496/tumblr_o2df3pmmJ51v805j0o1_75sq.gif', u'width': 75, u'height': 75}]}]","<p>Sitting in a damn meeting and it turns into a battle of &ldquo;who had the lowest bottom&rdquo;&hellip;fucking clowns</p>"
"http://feelingandlovingtoomuch.tumblr.com/post/139092213994/continuing-my-big-book-studies-with-my-sponsor","2016-02-11 04:14:47 GMT","[u'alcoholics anonymous', u'AA', u'big book']","text","","<p>Continuing my Big Book studies with my sponsor tomorrow. Slowly but surely.</p>"
"http://bsober.tumblr.com/post/139047528498/daily-recovery-readings-february-10","2016-02-10 12:28:28 GMT","[u'12 Step', u'AA', u'Addiction', u'addiction recovery', u'Alcoholics Anonymous', u'Recovery', u'Relapse', u'sobriety']","text","Daily Recovery Readings-February 10","<img src=""http://bsober.org/wp-content/uploads/2013/12/Make-it-happen.jpg"" style=""float: right; width:200px; padding:10px;""/><blockquote><p>Daily Recovery Readings-February 10</p>
<p>Daily Reflections</p>
<p>I DON’T RUN THE SHOW</p>
<p>When we became alcoholics, crushed by a self-imposed<br/>
crisis we could not postpone or evade, we had to<br/>
fearlessly face the proposition that either God is<br/>
everything or else He is nothing. God either is, or<br/>
He isn’t. What was our choice to be?<br/>
ALCOHOLICS ANONYMOUS, p.53</p>
<p>Today my choice is God. He is everything. For this I<br/>am…</p></blockquote><p><a href=""http://bsober.org/daily-recovery-readings-february-10-2/"" target=""_blank"">View On WordPress</a></p><div style=""clear:both;""></div>"
"http://soberslothling.tumblr.com/post/139033705159/just-for-today","2016-02-10 05:01:38 GMT","[u'aa', u'alcohol', u'alcoholic', u'alcoholism', u'Alcoholics Anonymous', u'addiction', u'addict', u'drug addict', u'addiction support', u'drug addiction', u'drugs', u'sober', u'sobriety', u'sober thoughts', u'soberliving', u'SOBERLIFE', u'beauty', u'naturalbeauty', u'recovery', u'recover', u'early recovery', u'recovery quotes', u'safe', u'discover', u'life', u'balance', u'calm', u'peace']","text","Just for today","<p><b>Sobriety: </b><i>is the achieved goal of independence from consuming or craving mind-altering substances.</i> </p><p>I achieved sobriety today. <br/></p>"
"http://gotquestions.tumblr.com/post/139017870746/made-famous-by-alcoholicsanonymous-should","2016-02-10 00:00:20 GMT","[u'Serenity', u'Serenity Prayer', u'AA', u'Alcoholics Anonymous', u'Prayer', u'Pray', u'Christian', u'Reinhold Niebuhr', u'Trust God', u'question of the day']","photo","[{u'caption': u'', u'original_size': {u'url': u'http://40.media.tumblr.com/964cd4226c0a99fd2ff0a42bf0ea6f5f/tumblr_o291kyn3N01qd3odko1_1280.jpg', u'width': 1024, u'height': 768}, u'alt_sizes': [{u'url': u'http://40.media.tumblr.com/964cd4226c0a99fd2ff0a42bf0ea6f5f/tumblr_o291kyn3N01qd3odko1_1280.jpg', u'width': 1024, u'height': 768}, {u'url': u'http://40.media.tumblr.com/964cd4226c0a99fd2ff0a42bf0ea6f5f/tumblr_o291kyn3N01qd3odko1_500.jpg', u'width': 500, u'height': 375}, {u'url': u'http://40.media.tumblr.com/964cd4226c0a99fd2ff0a42bf0ea6f5f/tumblr_o291kyn3N01qd3odko1_400.jpg', u'width': 400, u'height': 300}, {u'url': u'http://36.media.tumblr.com/964cd4226c0a99fd2ff0a42bf0ea6f5f/tumblr_o291kyn3N01qd3odko1_250.jpg', u'width': 250, u'height': 188}, {u'url': u'http://40.media.tumblr.com/964cd4226c0a99fd2ff0a42bf0ea6f5f/tumblr_o291kyn3N01qd3odko1_100.jpg', u'width': 100, u'height': 75}, {u'url': u'http://41.media.tumblr.com/964cd4226c0a99fd2ff0a42bf0ea6f5f/tumblr_o291kyn3N01qd3odko1_75sq.jpg', u'width': 75, u'height': 75}]}]","<p>Made famous by #AlcoholicsAnonymous, should Christians use the #Serenity prayer? </p><p><a href=""http://www.gotquestions.org/serenity-prayer.html"" target=""_blank"">http://www.gotquestions.org/serenity-prayer.html</a><br/></p>"
"http://aacultwatch.tumblr.com/post/139011133513/let-us-know-who-to-thank","2016-02-09 19:54:37 GMT","[u'alcoholics anonymous', u'alcoholics', u'cult', u'gratitude']","text","Let us know who to thank!","<p>Guess what? We’ve had somebody contact us about another cultwatch supporter. If you know of a cultwatch supporter, AND HAVE INFORMATION BACKING IT UP, please go ahead and send us their details and the information to aacult_watch@yahoo.co.uk. Your details, but not the supporter’s, will be kept anonymous!</p>"
"http://afiyaisevil.tumblr.com/post/139010952137/when-you-realise-youre-drinking-rum-out-of-a-mug","2016-02-09 21:51:19 GMT","[u'alcoholics anonymous', u'not anon']","text","","<p>When you realise you&rsquo;re drinking rum out of a mug&hellip;</p><figure class=""tmblr-full"" data-orig-width=""499"" data-orig-height=""268"" data-tumblr-attribution=""gifmovie:aPrVDD68fCQ-jizYsOlFfg:ZDeIvx1hycDkx"" data-orig-src=""http://31.media.tumblr.com/806dae3bbe952f9a693dc8ed4d61a2a1/tumblr_nmefpzhQz81qg39ewo1_500.gif""><img src=""http://33.media.tumblr.com/806dae3bbe952f9a693dc8ed4d61a2a1/tumblr_inline_o2avdkqktQ1tcja9a_500.gif"" data-orig-width=""499"" data-orig-height=""268"" data-orig-src=""http://31.media.tumblr.com/806dae3bbe952f9a693dc8ed4d61a2a1/tumblr_nmefpzhQz81qg39ewo1_500.gif""/></figure>"
"http://aacultwatch.tumblr.com/post/138990912410/above-are-details-of-one-of-my-greatest-supporters","2016-02-09 14:58:33 GMT","[u'old school hate', u'obsessed with dead people', u'i hate your group so much', u'alcoholics anonymous', u'cult', u'alcoholism', u'god is dead', u'i hate god', u""i'd rather drink that do step 11""]","photo","[{u'caption': u'', u'original_size': {u'url': u'http://40.media.tumblr.com/247eff40de8505abf109b1da29dce5de/tumblr_o28wi51cBC1ubudoco1_1280.png', u'width': 1280, u'height': 633}, u'alt_sizes': [{u'url': u'http://40.media.tumblr.com/247eff40de8505abf109b1da29dce5de/tumblr_o28wi51cBC1ubudoco1_1280.png', u'width': 1280, u'height': 633}, {u'url': u'http://40.media.tumblr.com/247eff40de8505abf109b1da29dce5de/tumblr_o28wi51cBC1ubudoco1_500.png', u'width': 500, u'height': 247}, {u'url': u'http://36.media.tumblr.com/247eff40de8505abf109b1da29dce5de/tumblr_o28wi51cBC1ubudoco1_400.png', u'width': 400, u'height': 198}, {u'url': u'http://41.media.tumblr.com/247eff40de8505abf109b1da29dce5de/tumblr_o28wi51cBC1ubudoco1_250.png', u'width': 250, u'height': 124}, {u'url': u'http://36.media.tumblr.com/247eff40de8505abf109b1da29dce5de/tumblr_o28wi51cBC1ubudoco1_100.png', u'width': 100, u'height': 49}, {u'url': u'http://41.media.tumblr.com/247eff40de8505abf109b1da29dce5de/tumblr_o28wi51cBC1ubudoco1_75sq.png', u'width': 75, u'height': 75}]}]","<p>Above are details of one of my greatest supporters to cultwatch - I just love Paul. He’s a little bit shy, that’s why there’s no photo - but if anyone’s got one they’d like to see, send it on in. Credit where credit’s due! </p>"
"http://bsober.tumblr.com/post/138985570678/daily-recovery-readings-february-9th","2016-02-09 12:27:32 GMT","[u'12 Step', u'AA', u'Addiction', u'addiction recovery', u'Alcoholics Anonymous', u'Recovery', u'Relapse', u'sobriety']","text","Daily Recovery Readings-February 9th","<img src=""http://bsober.org/wp-content/uploads/2013/12/Make-it-happen.jpg"" style=""float: right; width:200px; padding:10px;""/><blockquote><p>Daily Recovery Readings-February 9th</p>
<p>Daily Reflections</p>
<p>GETTING THE “SPIRITUAL ANGLE”</p>
<p>How often do we sit in AA meetings and hear the speaker declare,<br/>
“But I haven’t yet got the spiritual angle.” Prior to this statement, he<br/>
had described a miracle of transformation which had occurred in him —<br/>
not only his release from alcohol, but a complete change in his whole<br/>attitude toward life and the living…</p></blockquote><p><a href=""http://bsober.org/2717-2/"" target=""_blank"">View On WordPress</a></p><div style=""clear:both;""></div>"
"http://annaamends.tumblr.com/post/138967503092/im-chairing-my-first-meeting-wednesday-night-and","2016-02-09 03:49:55 GMT","[u'anonymous', u'alcoholism', u'alcoholic', u'alcohol', u'alcoholics anonymous', u'alcoholicsunite', u'big book study', u'big book', u'aa', u'second chance', u'drug addict treatment', u'drug addict problems', u'drug addiction', u'drugs', u'daily reflection', u'diary', u'dear diary', u'photo diary', u'diary entry', u'meeting', u'new me', u'new life', u'sobriety looks good on me', u'soberliving', u'sobriety', u'sober', u""call me when you're sober"", u'twelve steps', u'treatment', u'recovery']","photo","[{u'caption': u'', u'exif': {u'Aperture': u'f/2.2', u'FocalLength': u'4mm', u'Camera': u' iPhone 5s', u'ISO': 320, u'Exposure': u'1/20th'}, u'original_size': {u'url': u'http://41.media.tumblr.com/60a92bbe5661fc67fd4d6361239c9eec/tumblr_o29hb8VoeO1v5l7b2o1_1280.jpg', u'width': 1280, u'height': 1707}, u'alt_sizes': [{u'url': u'http://41.media.tumblr.com/60a92bbe5661fc67fd4d6361239c9eec/tumblr_o29hb8VoeO1v5l7b2o1_1280.jpg', u'width': 1280, u'height': 1707}, {u'url': u'http://40.media.tumblr.com/60a92bbe5661fc67fd4d6361239c9eec/tumblr_o29hb8VoeO1v5l7b2o1_500.jpg', u'width': 500, u'height': 667}, {u'url': u'http://41.media.tumblr.com/60a92bbe5661fc67fd4d6361239c9eec/tumblr_o29hb8VoeO1v5l7b2o1_400.jpg', u'width': 400, u'height': 533}, {u'url': u'http://41.media.tumblr.com/60a92bbe5661fc67fd4d6361239c9eec/tumblr_o29hb8VoeO1v5l7b2o1_250.jpg', u'width': 250, u'height': 333}, {u'url': u'http://41.media.tumblr.com/60a92bbe5661fc67fd4d6361239c9eec/tumblr_o29hb8VoeO1v5l7b2o1_100.jpg', u'width': 100, u'height': 133}, {u'url': u'http://36.media.tumblr.com/60a92bbe5661fc67fd4d6361239c9eec/tumblr_o29hb8VoeO1v5l7b2o1_75sq.jpg', u'width': 75, u'height': 75}]}]","<p>I&rsquo;m chairing my first meeting Wednesday night, and I decided to make this the topic. I didn&rsquo;t just hit rock bottom, I crashed into it going about 80mph and that&rsquo;s because I was the one driving! I have either half assed, gave up or found loopholes for everything meaningful in my life until I found a relationship with my Higher Power. It wasn&rsquo;t until I completely surrendered to Him, and turned over every last thing in my life to be His will that I found peace and joy. When a situation seems hopeless, 100% of the time it is because I&rsquo;m still trying to control it and I haven&rsquo;t turned it over to God.</p>"
